 15.2, 4339952.676, -116125.111, 4656802.111
 15.3, 4339954.478, -116123.772, 4656800.476
 15.4, 4339956.281, -116122.434, 4656798.840
 15.5, 4339958.084, -116121.095, 4656797.204
 15.6, 4339959.886, -116119.757, 4656795.569
 15.7, 4339961.689, -116118.419, 4656793.933
 15.8, 4339963.492, -116117.080, 4656792.298
 15.9, 4339965.294, -116115.742, 4656790.662
 16.0, 4339967.097, -116114.404, 4656789.026
 16.1, 4339968.900, -116113.065, 4656787.391
 16.2, 4339970.702, -116111.727, 4656785.755
 16.3, 4339972.505, -116110.389, 4656784.119
 16.4, 4339974.308, -116109.050, 4656782.484
 16.5, 4339976.110, -116107.712, 4656780.848
 16.6, 4339977.913, -116106.374, 4656779.213
 16.7, 4339979.716, -116105.035, 4656777.577
 16.8, 4339981.518, -116103.697, 4656775.941
 16.9, 4339983.321, -116102.359, 4656774.306
 17.0, 4339985.124, -116101.020, 4656772.670
 17.1, 4339986.926, -116099.682, 4656771.034
 17.2, 4339988.729, -116098.344, 4656769.399
 17.3, 4339990.532, -116097.005, 4656767.763
 17.4, 4339992.334, -116095.667, 4656766.127
 17.5, 4339994.137, -116094.328, 4656764.492
 17.6, 4339995.940, -116092.990, 4656762.856
 17.7, 4339997.742, -116091.652, 4656761.221
 17.8, 4339999.545, -116090.313, 4656759.585
 17.9, 4340001.347, -116088.975, 4656757.949
 18.0, 4340003.150, -116087.637, 4656756.314
 18.1, 4340004.953, -116086.298, 4656754.678
 18.2, 4340006.755, -116084.960, 4656753.042
 18.3, 4340008.558, -116083.622, 4656751.407
 18.4, 4340010.361, -116082.283, 4656749.771
 18.5, 4340012.163, -116080.945, 4656748.135
 18.6, 4340013.966, -116079.607, 4656746.500
 18.7, 4340015.769, -116078.268, 4656744.864
 18.8, 4340017.571, -116076.930, 4656743.228
 18.9, 4340019.374, -116075.592, 4656741.593
 19.0, 4340021.177, -116074.253, 4656739.957
 19.1, 4340022.979, -116072.915, 4656738.322
 19.2, 4340024.782, -116071.577, 4656736.686
 19.3, 4340026.584, -116070.238, 4656735.050
