Phi[deg],Theta[deg],dB(GainTotal)
-154,4,1.65955
-153,4,1.66037
-152,4,1.66118
-151,4,1.66200
-150,4,1.66282
-149,4,1.66364
-148,4,1.66447
-147,4,1.66529
-146,4,1.66611
-145,4,1.66694
-144,4,1.66776
-143,4,1.66857
-142,4,1.66939
-141,4,1.67020
-140,4,1.67102
-139,4,1.67182
-138,4,1.67262
-137,4,1.67341
-136,4,1.67421
-135,4,1.67499
-134,4,1.67577
-133,4,1.67653
-132,4,1.67730
-131,4,1.67805
-130,4,1.67879
-129,4,1.67951
-128,4,1.68024
-127,4,1.68094
-126,4,1.68165
-125,4,1.68233
-124,4,1.68301
-123,4,1.68366
-122,4,1.68431
-121,4,1.68493
-120,4,1.68556
-119,4,1.68615
-118,4,1.68675
-117,4,1.68731
-116,4,1.68787
-115,4,1.68839
-114,4,1.68892
-113,4,1.68941
-112,4,1.68990
-111,4,1.69035
-110,4,1.69080
-109,4,1.69121
-108,4,1.69162
-107,4,1.69199
-106,4,1.69237
-105,4,1.69270
-104,4,1.69303
-103,4,1.69332
-102,4,1.69360
-101,4,1.69385
-100,4,1.69409
-99,4,1.69429
-98,4,1.69449
-97,4,1.69464
-96,4,1.69480
-95,4,1.69490
-94,4,1.69501
-93,4,1.69508
-92,4,1.69514
-91,4,1.69516
-90,4,1.69517
-89,4,1.69514
-88,4,1.69511
-87,4,1.69503
-86,4,1.69496
-85,4,1.69484
-84,4,1.69472
-83,4,1.69456
-82,4,1.69439
-81,4,1.69417
-80,4,1.69396
-79,4,1.69371
-78,4,1.69345
-77,4,1.69315
-76,4,1.69286
-75,4,1.69252
-74,4,1.69218
-73,4,1.69180
-72,4,1.69142
-71,4,1.69100
-70,4,1.69058
-69,4,1.69012
-68,4,1.68966
-67,4,1.68917
-66,4,1.68867
-65,4,1.68814
-64,4,1.68761
-63,4,1.68705
-62,4,1.68649
-61,4,1.68589
-60,4,1.68530
-59,4,1.68467
-58,4,1.68405
-57,4,1.68340
-56,4,1.68275
-55,4,1.68207
-54,4,1.68140
-53,4,1.68070
-52,4,1.68000
-51,4,1.67928
-50,4,1.67856
-49,4,1.67782
-48,4,1.67709
-47,4,1.67633
-46,4,1.67558
-45,4,1.67481
-44,4,1.67404
-43,4,1.67326
-42,4,1.67248
-41,4,1.67169
-40,4,1.67090
-39,4,1.67010
-38,4,1.66931
-37,4,1.66851
-36,4,1.66771
-35,4,1.66691
-34,4,1.66611
-33,4,1.66531
-32,4,1.66450
-31,4,1.66370
-30,4,1.66290
-29,4,1.66210
-28,4,1.66131
-27,4,1.66052
-26,4,1.65973
-25,4,1.65895
-24,4,1.65817
-23,4,1.65740
-22,4,1.65663
-21,4,1.65587
-20,4,1.65512
-19,4,1.65437
-18,4,1.65363
-17,4,1.65291
-16,4,1.65218
-15,4,1.65147
-14,4,1.65076
-13,4,1.65007
-12,4,1.64938
-11,4,1.64871
-10,4,1.64804
-9,4,1.64739
-8,4,1.64675
-7,4,1.64613
-6,4,1.64550
-5,4,1.64490
-4,4,1.64430
-3,4,1.64373
-2,4,1.64315
-1,4,1.64261
0,4,1.64206
1,4,1.64154
2,4,1.64101
3,4,1.64052
4,4,1.64002
5,4,1.63956
6,4,1.63909
7,4,1.63865
8,4,1.63821
9,4,1.63780
10,4,1.63738
11,4,1.63699
12,4,1.63661
13,4,1.63625
14,4,1.63590
15,4,1.63557
16,4,1.63524
17,4,1.63494
18,4,1.63464
19,4,1.63437
20,4,1.63409
21,4,1.63384
22,4,1.63359
23,4,1.63337
24,4,1.63315
25,4,1.63295
26,4,1.63275
27,4,1.63258
28,4,1.63240
29,4,1.63225
30,4,1.63210
31,4,1.63197
32,4,1.63183
33,4,1.63172
34,4,1.63162
35,4,1.63153
36,4,1.63144
37,4,1.63136
38,4,1.63129
39,4,1.63123
40,4,1.63118
41,4,1.63114
42,4,1.63110
43,4,1.63108
44,4,1.63105
45,4,1.63104
46,4,1.63103
47,4,1.63103
48,4,1.63103
49,4,1.63104
50,4,1.63105
51,4,1.63107
52,4,1.63109
53,4,1.63111
54,4,1.63114
55,4,1.63118
56,4,1.63121
57,4,1.63125
58,4,1.63128
59,4,1.63132
60,4,1.63136
61,4,1.63140
62,4,1.63145
63,4,1.63150
64,4,1.63154
65,4,1.63158
66,4,1.63162
67,4,1.63166
68,4,1.63171
69,4,1.63175
70,4,1.63179
71,4,1.63183
72,4,1.63186
73,4,1.63190
74,4,1.63193
75,4,1.63196
76,4,1.63199
77,4,1.63201
78,4,1.63203
79,4,1.63205
80,4,1.63207
81,4,1.63208
82,4,1.63209
83,4,1.63209
84,4,1.63209
85,4,1.63209
86,4,1.63209
87,4,1.63207
88,4,1.63206
89,4,1.63205
90,4,1.63203
91,4,1.63200
92,4,1.63197
93,4,1.63194
94,4,1.63191
95,4,1.63186
96,4,1.63182
97,4,1.63177
98,4,1.63173
99,4,1.63167
100,4,1.63162
101,4,1.63156
102,4,1.63150
103,4,1.63143
104,4,1.63137
105,4,1.63130
106,4,1.63123
107,4,1.63116
108,4,1.63109
109,4,1.63102
110,4,1.63094
111,4,1.63086
112,4,1.63078
113,4,1.63070
114,4,1.63063
115,4,1.63055
116,4,1.63047
117,4,1.63040
118,4,1.63032
119,4,1.63025
120,4,1.63018
121,4,1.63011
122,4,1.63004
123,4,1.62998
124,4,1.62992
125,4,1.62986
126,4,1.62980
127,4,1.62975
128,4,1.62971
129,4,1.62967
130,4,1.62963
131,4,1.62960
132,4,1.62958
133,4,1.62956
134,4,1.62955
135,4,1.62955
136,4,1.62955
137,4,1.62956
138,4,1.62958
139,4,1.62962
140,4,1.62965
141,4,1.62970
142,4,1.62975
143,4,1.62982
144,4,1.62989
145,4,1.62998
146,4,1.63007
147,4,1.63018
148,4,1.63030
149,4,1.63044
150,4,1.63057
151,4,1.63073
152,4,1.63089
153,4,1.63108
154,4,1.63126
155,4,1.63147
156,4,1.63168
157,4,1.63192
158,4,1.63215
159,4,1.63241
160,4,1.63268
161,4,1.63298
162,4,1.63327
163,4,1.63359
164,4,1.63391
165,4,1.63426
166,4,1.63461
167,4,1.63498
168,4,1.63536
169,4,1.63577
170,4,1.63618
171,4,1.63661
172,4,1.63705
173,4,1.63752
174,4,1.63799
175,4,1.63849
176,4,1.63898
177,4,1.63950
178,4,1.64002
179,4,1.64058
180,4,1.64113
-180,5,1.62703
-179,5,1.62776
-178,5,1.62849
-177,5,1.62926
-176,5,1.63003
-175,5,1.63085
-174,5,1.63166
-173,5,1.63252
-172,5,1.63338
-171,5,1.63427
-170,5,1.63516
-169,5,1.63609
-168,5,1.63702
-167,5,1.63799
-166,5,1.63896
-165,5,1.63995
-164,5,1.64095
-163,5,1.64198
-162,5,1.64301
-161,5,1.64406
-160,5,1.64511
-159,5,1.64619
-158,5,1.64727
-157,5,1.64837
-156,5,1.64947
-155,5,1.65059
-154,5,1.65171
-153,5,1.65284
-152,5,1.65398
-151,5,1.65513
-150,5,1.65627
-149,5,1.65743
-148,5,1.65859
-147,5,1.65975
-146,5,1.66091
-145,5,1.66207
-144,5,1.66323
-143,5,1.66439
-142,5,1.66555
-141,5,1.66671
-140,5,1.66787
-139,5,1.66901
-138,5,1.67016
-137,5,1.67129
-136,5,1.67243
-135,5,1.67355
-134,5,1.67467
-133,5,1.67576
-132,5,1.67686
-131,5,1.67794
-130,5,1.67901
-129,5,1.68005
-128,5,1.68110
-127,5,1.68212
-126,5,1.68313
-125,5,1.68411
-124,5,1.68510
-123,5,1.68604
-122,5,1.68698
-121,5,1.68789
-120,5,1.68879
-119,5,1.68965
-118,5,1.69051
-117,5,1.69132
-116,5,1.69213
-115,5,1.69290
-114,5,1.69366
-113,5,1.69437
-112,5,1.69508
-111,5,1.69573
-110,5,1.69639
-109,5,1.69699
-108,5,1.69759
-107,5,1.69813
-106,5,1.69867
-105,5,1.69915
-104,5,1.69963
-103,5,1.70005
-102,5,1.70046
-101,5,1.70081
-100,5,1.70117
-99,5,1.70146
-98,5,1.70175
-97,5,1.70197
-96,5,1.70219
-95,5,1.70234
-94,5,1.70250
-93,5,1.70259
-92,5,1.70268
-91,5,1.70270
-90,5,1.70271
-89,5,1.70267
-88,5,1.70262
-87,5,1.70250
-86,5,1.70239
-85,5,1.70221
-84,5,1.70203
-83,5,1.70178
-82,5,1.70154
-81,5,1.70122
-80,5,1.70091
-79,5,1.70053
-78,5,1.70015
-77,5,1.69971
-76,5,1.69928
-75,5,1.69877
-74,5,1.69827
-73,5,1.69771
-72,5,1.69715
-71,5,1.69653
-70,5,1.69591
-69,5,1.69524
-68,5,1.69457
-67,5,1.69385
-66,5,1.69312
-65,5,1.69234
-64,5,1.69157
-63,5,1.69075
-62,5,1.68993
-61,5,1.68906
-60,5,1.68819
-59,5,1.68728
-58,5,1.68637
-57,5,1.68543
-56,5,1.68449
-55,5,1.68350
-54,5,1.68252
-53,5,1.68151
-52,5,1.68050
-51,5,1.67945
-50,5,1.67841
-49,5,1.67735
-48,5,1.67629
-47,5,1.67520
-46,5,1.67412
-45,5,1.67301
-44,5,1.67190
-43,5,1.67079
-42,5,1.66968
-41,5,1.66855
-40,5,1.66742
-39,5,1.66629
-38,5,1.66515
-37,5,1.66402
-36,5,1.66288
-35,5,1.66175
-34,5,1.66061
-33,5,1.65948
-32,5,1.65835
-31,5,1.65723
-30,5,1.65611
-29,5,1.65499
-28,5,1.65388
-27,5,1.65278
-26,5,1.65169
-25,5,1.65060
-24,5,1.64952
-23,5,1.64847
-22,5,1.64741
-21,5,1.64637
-20,5,1.64533
-19,5,1.64432
-18,5,1.64331
-17,5,1.64233
-16,5,1.64135
-15,5,1.64040
-14,5,1.63945
-13,5,1.63853
-12,5,1.63761
-11,5,1.63673
-10,5,1.63584
-9,5,1.63500
-8,5,1.63415
-7,5,1.63335
-6,5,1.63254
-5,5,1.63178
-4,5,1.63101
-3,5,1.63028
-2,5,1.62956
-1,5,1.62888
0,5,1.62820
1,5,1.62756
2,5,1.62691
3,5,1.62632
4,5,1.62573
5,5,1.62518
6,5,1.62463
7,5,1.62412
8,5,1.62362
9,5,1.62315
10,5,1.62269
11,5,1.62227
12,5,1.62185
13,5,1.62148
14,5,1.62111
15,5,1.62077
16,5,1.62044
17,5,1.62015
18,5,1.61986
19,5,1.61961
20,5,1.61937
21,5,1.61916
22,5,1.61895
23,5,1.61878
24,5,1.61862
25,5,1.61848
26,5,1.61835
27,5,1.61825
28,5,1.61816
29,5,1.61809
30,5,1.61803
31,5,1.61800
32,5,1.61796
33,5,1.61796
34,5,1.61796
35,5,1.61799
36,5,1.61801
37,5,1.61807
38,5,1.61812
39,5,1.61819
40,5,1.61827
41,5,1.61836
42,5,1.61845
43,5,1.61857
44,5,1.61869
45,5,1.61882
46,5,1.61895
47,5,1.61909
48,5,1.61923
49,5,1.61939
50,5,1.61955
51,5,1.61971
52,5,1.61987
53,5,1.62004
54,5,1.62021
55,5,1.62039
56,5,1.62057
57,5,1.62074
58,5,1.62092
59,5,1.62109
60,5,1.62126
61,5,1.62144
62,5,1.62161
63,5,1.62178
64,5,1.62195
65,5,1.62211
66,5,1.62227
67,5,1.62242
68,5,1.62257
69,5,1.62272
70,5,1.62286
71,5,1.62299
72,5,1.62312
73,5,1.62324
74,5,1.62336
75,5,1.62346
76,5,1.62357
77,5,1.62365
78,5,1.62373
79,5,1.62381
80,5,1.62388
81,5,1.62393
82,5,1.62398
83,5,1.62401
84,5,1.62405
85,5,1.62406
86,5,1.62408
87,5,1.62407
88,5,1.62406
89,5,1.62404
90,5,1.62402
91,5,1.62398
92,5,1.62393
93,5,1.62387
94,5,1.62381
95,5,1.62373
96,5,1.62365
97,5,1.62355
98,5,1.62345
99,5,1.62333
100,5,1.62322
101,5,1.62308
102,5,1.62295
103,5,1.62280
104,5,1.62265
105,5,1.62248
106,5,1.62232
107,5,1.62215
108,5,1.62197
109,5,1.62179
110,5,1.62160
111,5,1.62140
112,5,1.62120
113,5,1.62100
114,5,1.62079
115,5,1.62058
116,5,1.62038
117,5,1.62016
118,5,1.61994
119,5,1.61973
120,5,1.61951
121,5,1.61930
122,5,1.61909
123,5,1.61888
124,5,1.61867
125,5,1.61845
126,5,1.61824
127,5,1.61804
128,5,1.61784
129,5,1.61765
130,5,1.61746
131,5,1.61729
132,5,1.61711
133,5,1.61695
134,5,1.61679
135,5,1.61664
136,5,1.61650
137,5,1.61637
138,5,1.61625
139,5,1.61614
140,5,1.61605
141,5,1.61597
142,5,1.61589
143,5,1.61584
144,5,1.61579
145,5,1.61576
146,5,1.61574
147,5,1.61575
148,5,1.61576
149,5,1.61580
150,5,1.61585
151,5,1.61592
152,5,1.61600
153,5,1.61612
154,5,1.61624
155,5,1.61639
156,5,1.61654
157,5,1.61673
158,5,1.61692
159,5,1.61716
160,5,1.61740
161,5,1.61768
162,5,1.61796
163,5,1.61828
164,5,1.61860
165,5,1.61897
166,5,1.61933
167,5,1.61974
168,5,1.62016
169,5,1.62062
170,5,1.62107
171,5,1.62158
172,5,1.62208
173,5,1.62263
174,5,1.62318
175,5,1.62378
176,5,1.62438
177,5,1.62501
178,5,1.62566
179,5,1.62634
180,5,1.62703
-180,6,1.61293
-179,6,1.61381
-178,6,1.61470
-177,6,1.61564
-176,6,1.61658
-175,6,1.61758
-174,6,1.61858
-173,6,1.61963
-172,6,1.62069
-171,6,1.62180
-170,6,1.62291
-169,6,1.62407
-168,6,1.62523
-167,6,1.62644
-166,6,1.62766
-165,6,1.62892
-164,6,1.63017
-163,6,1.63147
-162,6,1.63277
-161,6,1.63410
-160,6,1.63544
-159,6,1.63681
-158,6,1.63819
-157,6,1.63959
-156,6,1.64100
-155,6,1.64243
-154,6,1.64387
-153,6,1.64532
-152,6,1.64678
-151,6,1.64825
-150,6,1.64973
-149,6,1.65122
-148,6,1.65271
-147,6,1.65421
-146,6,1.65571
-145,6,1.65721
-144,6,1.65871
-143,6,1.66021
-142,6,1.66172
-141,6,1.66322
-140,6,1.66472
-139,6,1.66621
-138,6,1.66770
-137,6,1.66918
-136,6,1.67065
-135,6,1.67210
-134,6,1.67356
-133,6,1.67499
-132,6,1.67642
-131,6,1.67782
-130,6,1.67923
-129,6,1.68059
-128,6,1.68196
-127,6,1.68328
-126,6,1.68461
-125,6,1.68589
-124,6,1.68718
-123,6,1.68841
-122,6,1.68965
-121,6,1.69084
-120,6,1.69202
-119,6,1.69314
-118,6,1.69427
-117,6,1.69534
-116,6,1.69640
-115,6,1.69740
-114,6,1.69840
-113,6,1.69933
-112,6,1.70026
-111,6,1.70112
-110,6,1.70198
-109,6,1.70277
-108,6,1.70356
-107,6,1.70426
-106,6,1.70497
-105,6,1.70560
-104,6,1.70623
-103,6,1.70677
-102,6,1.70732
-101,6,1.70778
-100,6,1.70825
-99,6,1.70863
-98,6,1.70900
-97,6,1.70929
-96,6,1.70958
-95,6,1.70979
-94,6,1.70999
-93,6,1.71010
-92,6,1.71021
-91,6,1.71023
-90,6,1.71026
-89,6,1.71019
-88,6,1.71013
-87,6,1.70998
-86,6,1.70982
-85,6,1.70958
-84,6,1.70934
-83,6,1.70901
-82,6,1.70868
-81,6,1.70826
-80,6,1.70785
-79,6,1.70735
-78,6,1.70685
-77,6,1.70627
-76,6,1.70569
-75,6,1.70503
-74,6,1.70436
-73,6,1.70362
-72,6,1.70288
-71,6,1.70206
-70,6,1.70125
-69,6,1.70037
-68,6,1.69948
-67,6,1.69853
-66,6,1.69757
-65,6,1.69655
-64,6,1.69553
-63,6,1.69444
-62,6,1.69336
-61,6,1.69222
-60,6,1.69108
-59,6,1.68989
-58,6,1.68870
-57,6,1.68746
-56,6,1.68622
-55,6,1.68493
-54,6,1.68364
-53,6,1.68232
-52,6,1.68099
-51,6,1.67963
-50,6,1.67827
-49,6,1.67688
-48,6,1.67549
-47,6,1.67407
-46,6,1.67265
-45,6,1.67121
-44,6,1.66977
-43,6,1.66832
-42,6,1.66687
-41,6,1.66541
-40,6,1.66394
-39,6,1.66247
-38,6,1.66100
-37,6,1.65952
-36,6,1.65805
-35,6,1.65658
-34,6,1.65512
-33,6,1.65366
-32,6,1.65220
-31,6,1.65075
-30,6,1.64931
-29,6,1.64788
-28,6,1.64645
-27,6,1.64505
-26,6,1.64364
-25,6,1.64226
-24,6,1.64088
-23,6,1.63953
-22,6,1.63818
-21,6,1.63687
-20,6,1.63555
-19,6,1.63427
-18,6,1.63299
-17,6,1.63176
-16,6,1.63052
-15,6,1.62933
-14,6,1.62813
-13,6,1.62698
-12,6,1.62584
-11,6,1.62474
-10,6,1.62365
-9,6,1.62261
-8,6,1.62156
-7,6,1.62057
-6,6,1.61958
-5,6,1.61865
-4,6,1.61772
-3,6,1.61685
-2,6,1.61597
-1,6,1.61516
0,6,1.61434
1,6,1.61358
2,6,1.61282
3,6,1.61212
4,6,1.61143
5,6,1.61080
6,6,1.61017
7,6,1.60960
8,6,1.60902
9,6,1.60851
10,6,1.60799
11,6,1.60754
12,6,1.60709
13,6,1.60670
14,6,1.60631
15,6,1.60597
16,6,1.60564
17,6,1.60536
18,6,1.60508
19,6,1.60486
20,6,1.60464
21,6,1.60447
22,6,1.60431
23,6,1.60419
24,6,1.60408
25,6,1.60401
26,6,1.60395
27,6,1.60393
28,6,1.60391
29,6,1.60393
30,6,1.60396
31,6,1.60403
32,6,1.60410
33,6,1.60420
34,6,1.60431
35,6,1.60445
36,6,1.60459
37,6,1.60477
38,6,1.60495
39,6,1.60515
40,6,1.60535
41,6,1.60558
42,6,1.60581
43,6,1.60607
44,6,1.60632
45,6,1.60659
46,6,1.60687
47,6,1.60716
48,6,1.60744
49,6,1.60774
50,6,1.60804
51,6,1.60835
52,6,1.60866
53,6,1.60898
54,6,1.60929
55,6,1.60961
56,6,1.60992
57,6,1.61023
58,6,1.61055
59,6,1.61086
60,6,1.61117
61,6,1.61147
62,6,1.61177
63,6,1.61206
64,6,1.61236
65,6,1.61264
66,6,1.61292
67,6,1.61318
68,6,1.61344
69,6,1.61369
70,6,1.61393
71,6,1.61416
72,6,1.61438
73,6,1.61458
74,6,1.61479
75,6,1.61496
76,6,1.61514
77,6,1.61529
78,6,1.61544
79,6,1.61557
80,6,1.61569
81,6,1.61578
82,6,1.61587
83,6,1.61593
84,6,1.61600
85,6,1.61604
86,6,1.61607
87,6,1.61607
88,6,1.61607
89,6,1.61604
90,6,1.61601
91,6,1.61595
92,6,1.61589
93,6,1.61580
94,6,1.61571
95,6,1.61559
96,6,1.61547
97,6,1.61532
98,6,1.61517
99,6,1.61499
100,6,1.61481
101,6,1.61460
102,6,1.61439
103,6,1.61416
104,6,1.61393
105,6,1.61367
106,6,1.61341
107,6,1.61313
108,6,1.61286
109,6,1.61256
110,6,1.61226
111,6,1.61194
112,6,1.61163
113,6,1.61129
114,6,1.61096
115,6,1.61062
116,6,1.61028
117,6,1.60993
118,6,1.60957
119,6,1.60921
120,6,1.60885
121,6,1.60849
122,6,1.60813
123,6,1.60777
124,6,1.60741
125,6,1.60705
126,6,1.60669
127,6,1.60634
128,6,1.60598
129,6,1.60564
130,6,1.60530
131,6,1.60497
132,6,1.60464
133,6,1.60433
134,6,1.60402
135,6,1.60373
136,6,1.60344
137,6,1.60318
138,6,1.60291
139,6,1.60268
140,6,1.60244
141,6,1.60223
142,6,1.60202
143,6,1.60185
144,6,1.60168
145,6,1.60154
146,6,1.60141
147,6,1.60132
148,6,1.60122
149,6,1.60117
150,6,1.60112
151,6,1.60112
152,6,1.60111
153,6,1.60116
154,6,1.60121
155,6,1.60130
156,6,1.60140
157,6,1.60155
158,6,1.60170
159,6,1.60191
160,6,1.60212
161,6,1.60238
162,6,1.60264
163,6,1.60297
164,6,1.60329
165,6,1.60367
166,6,1.60406
167,6,1.60451
168,6,1.60495
169,6,1.60546
170,6,1.60597
171,6,1.60654
172,6,1.60711
173,6,1.60774
174,6,1.60838
175,6,1.60907
176,6,1.60977
177,6,1.61053
178,6,1.61129
179,6,1.61211
180,6,1.61293
-180,7,1.59326
-179,7,1.59430
-178,7,1.59533
-177,7,1.59645
-176,7,1.59757
-175,7,1.59877
-174,7,1.59997
-173,7,1.60126
-172,7,1.60254
-171,7,1.60389
-170,7,1.60525
-169,7,1.60668
-168,7,1.60811
-167,7,1.60960
-166,7,1.61111
-165,7,1.61267
-164,7,1.61423
-163,7,1.61586
-162,7,1.61748
-161,7,1.61916
-160,7,1.62084
-159,7,1.62257
-158,7,1.62431
-157,7,1.62608
-156,7,1.62786
-155,7,1.62968
-154,7,1.63150
-153,7,1.63336
-152,7,1.63522
-151,7,1.63710
-150,7,1.63898
-149,7,1.64089
-148,7,1.64280
-147,7,1.64472
-146,7,1.64665
-145,7,1.64858
-144,7,1.65051
-143,7,1.65246
-142,7,1.65440
-141,7,1.65633
-140,7,1.65827
-139,7,1.66019
-138,7,1.66212
-137,7,1.66403
-136,7,1.66594
-135,7,1.66783
-134,7,1.66972
-133,7,1.67157
-132,7,1.67343
-131,7,1.67525
-130,7,1.67708
-129,7,1.67886
-128,7,1.68064
-127,7,1.68236
-126,7,1.68409
-125,7,1.68576
-124,7,1.68743
-123,7,1.68905
-122,7,1.69066
-121,7,1.69220
-120,7,1.69375
-119,7,1.69522
-118,7,1.69669
-117,7,1.69808
-116,7,1.69948
-115,7,1.70078
-114,7,1.70209
-113,7,1.70331
-112,7,1.70453
-111,7,1.70565
-110,7,1.70677
-109,7,1.70781
-108,7,1.70884
-107,7,1.70976
-106,7,1.71069
-105,7,1.71151
-104,7,1.71233
-103,7,1.71304
-102,7,1.71376
-101,7,1.71436
-100,7,1.71497
-99,7,1.71546
-98,7,1.71595
-97,7,1.71633
-96,7,1.71671
-95,7,1.71697
-94,7,1.71723
-93,7,1.71737
-92,7,1.71752
-91,7,1.71754
-90,7,1.71757
-89,7,1.71748
-88,7,1.71739
-87,7,1.71718
-86,7,1.71697
-85,7,1.71665
-84,7,1.71633
-83,7,1.71590
-82,7,1.71546
-81,7,1.71491
-80,7,1.71436
-79,7,1.71370
-78,7,1.71304
-77,7,1.71227
-76,7,1.71150
-75,7,1.71063
-74,7,1.70975
-73,7,1.70878
-72,7,1.70780
-71,7,1.70673
-70,7,1.70565
-69,7,1.70449
-68,7,1.70332
-67,7,1.70207
-66,7,1.70081
-65,7,1.69947
-64,7,1.69813
-63,7,1.69671
-62,7,1.69529
-61,7,1.69379
-60,7,1.69230
-59,7,1.69074
-58,7,1.68918
-57,7,1.68755
-56,7,1.68593
-55,7,1.68425
-54,7,1.68256
-53,7,1.68083
-52,7,1.67910
-51,7,1.67732
-50,7,1.67555
-49,7,1.67374
-48,7,1.67192
-47,7,1.67008
-46,7,1.66824
-45,7,1.66637
-44,7,1.66450
-43,7,1.66262
-42,7,1.66074
-41,7,1.65884
-40,7,1.65694
-39,7,1.65505
-38,7,1.65314
-37,7,1.65125
-36,7,1.64935
-35,7,1.64746
-34,7,1.64558
-33,7,1.64371
-32,7,1.64183
-31,7,1.63998
-30,7,1.63814
-29,7,1.63631
-28,7,1.63449
-27,7,1.63270
-26,7,1.63091
-25,7,1.62916
-24,7,1.62742
-23,7,1.62571
-22,7,1.62400
-21,7,1.62235
-20,7,1.62070
-19,7,1.61910
-18,7,1.61750
-17,7,1.61596
-16,7,1.61442
-15,7,1.61294
-14,7,1.61146
-13,7,1.61006
-12,7,1.60865
-11,7,1.60731
-10,7,1.60597
-9,7,1.60471
-8,7,1.60344
-7,7,1.60225
-6,7,1.60106
-5,7,1.59996
-4,7,1.59885
-3,7,1.59782
-2,7,1.59679
-1,7,1.59585
0,7,1.59491
1,7,1.59404
2,7,1.59318
3,7,1.59240
4,7,1.59162
5,7,1.59093
6,7,1.59024
7,7,1.58963
8,7,1.58901
9,7,1.58849
10,7,1.58796
11,7,1.58752
12,7,1.58708
13,7,1.58672
14,7,1.58636
15,7,1.58608
16,7,1.58580
17,7,1.58559
18,7,1.58538
19,7,1.58525
20,7,1.58513
21,7,1.58507
22,7,1.58501
23,7,1.58503
24,7,1.58504
25,7,1.58512
26,7,1.58520
27,7,1.58534
28,7,1.58548
29,7,1.58568
30,7,1.58588
31,7,1.58614
32,7,1.58640
33,7,1.58670
34,7,1.58701
35,7,1.58736
36,7,1.58771
37,7,1.58811
38,7,1.58851
39,7,1.58893
40,7,1.58936
41,7,1.58982
42,7,1.59028
43,7,1.59077
44,7,1.59126
45,7,1.59177
46,7,1.59228
47,7,1.59281
48,7,1.59334
49,7,1.59388
50,7,1.59442
51,7,1.59497
52,7,1.59552
53,7,1.59607
54,7,1.59661
55,7,1.59716
56,7,1.59770
57,7,1.59824
58,7,1.59878
59,7,1.59931
60,7,1.59984
61,7,1.60035
62,7,1.60086
63,7,1.60135
64,7,1.60185
65,7,1.60232
66,7,1.60278
67,7,1.60322
68,7,1.60366
69,7,1.60407
70,7,1.60448
71,7,1.60485
72,7,1.60522
73,7,1.60556
74,7,1.60590
75,7,1.60620
76,7,1.60649
77,7,1.60674
78,7,1.60699
79,7,1.60720
80,7,1.60741
81,7,1.60757
82,7,1.60773
83,7,1.60784
84,7,1.60796
85,7,1.60803
86,7,1.60809
87,7,1.60811
88,7,1.60812
89,7,1.60808
90,7,1.60805
91,7,1.60797
92,7,1.60788
93,7,1.60775
94,7,1.60762
95,7,1.60744
96,7,1.60725
97,7,1.60702
98,7,1.60679
99,7,1.60652
100,7,1.60624
101,7,1.60593
102,7,1.60560
103,7,1.60525
104,7,1.60488
105,7,1.60448
106,7,1.60408
107,7,1.60364
108,7,1.60320
109,7,1.60273
110,7,1.60226
111,7,1.60176
112,7,1.60126
113,7,1.60073
114,7,1.60019
115,7,1.59964
116,7,1.59909
117,7,1.59852
118,7,1.59796
119,7,1.59737
120,7,1.59678
121,7,1.59619
122,7,1.59559
123,7,1.59499
124,7,1.59440
125,7,1.59379
126,7,1.59319
127,7,1.59259
128,7,1.59199
129,7,1.59140
130,7,1.59082
131,7,1.59024
132,7,1.58966
133,7,1.58910
134,7,1.58855
135,7,1.58802
136,7,1.58749
137,7,1.58698
138,7,1.58648
139,7,1.58601
140,7,1.58555
141,7,1.58511
142,7,1.58468
143,7,1.58430
144,7,1.58391
145,7,1.58357
146,7,1.58323
147,7,1.58295
148,7,1.58266
149,7,1.58243
150,7,1.58221
151,7,1.58204
152,7,1.58187
153,7,1.58177
154,7,1.58167
155,7,1.58163
156,7,1.58160
157,7,1.58164
158,7,1.58167
159,7,1.58179
160,7,1.58190
161,7,1.58209
162,7,1.58228
163,7,1.58255
164,7,1.58283
165,7,1.58318
166,7,1.58353
167,7,1.58397
168,7,1.58441
169,7,1.58493
170,7,1.58545
171,7,1.58606
172,7,1.58666
173,7,1.58736
174,7,1.58805
175,7,1.58883
176,7,1.58962
177,7,1.59048
178,7,1.59135
179,7,1.59230
180,7,1.59326
-180,8,1.57358
-179,8,1.57478
-178,8,1.57597
-177,8,1.57727
-176,8,1.57857
-175,8,1.57997
-174,8,1.58137
-173,8,1.58288
-172,8,1.58438
-171,8,1.58598
-170,8,1.58759
-169,8,1.58929
-168,8,1.59098
-167,8,1.59276
-166,8,1.59455
-165,8,1.59642
-164,8,1.59829
-163,8,1.60024
-162,8,1.60219
-161,8,1.60421
-160,8,1.60624
-159,8,1.60833
-158,8,1.61042
-157,8,1.61258
-156,8,1.61473
-155,8,1.61694
-154,8,1.61914
-153,8,1.62140
-152,8,1.62365
-151,8,1.62594
-150,8,1.62824
-149,8,1.63056
-148,8,1.63289
-147,8,1.63524
-146,8,1.63759
-145,8,1.63996
-144,8,1.64232
-143,8,1.64470
-142,8,1.64707
-141,8,1.64945
-140,8,1.65182
-139,8,1.65418
-138,8,1.65654
-137,8,1.65888
-136,8,1.66123
-135,8,1.66355
-134,8,1.66587
-133,8,1.66816
-132,8,1.67044
-131,8,1.67268
-130,8,1.67493
-129,8,1.67712
